"Id","SalePrice"
2850,268979.128168135
2851,215638.24185135
2852,229675.484989703
2853,231215.257680941
2854,136066.756363536
2855,199549.16644065
2856,202706.550229329
2857,188681.893644367
2858,208020.478204303
2859,114394.716189575
2860,134946.912325664
2861,128071.503616378
2862,186978.139453493
2863,130489.479704912
2864,235726.398961742
2865,148197.787107596
2866,148226.285068866
2867,99618.3651901507
2868,99417.8595620495
2869,99007.381552956
2870,122718.87797852
2871,89427.9093954928
2872,51757.9131791467
2873,100837.897302411
2874,139982.714984222
2875,120540.052425762
2876,166720.00697101
2877,142585.521278692
2878,160507.20667076
2879,135792.852302531
2880,107320.936622439
2881,143886.886928973
2882,173826.313718475
2883,196573.931674383
2884,196433.073131502
2885,188567.535598307
2886,228989.609846416
2887,102307.135116719
2888,141046.322742766
2889,62464.8392487227
2890,78898.1162793384
2891,138505.655312928
2892,43749.01161254
2893,70186.6269230137
2894,53954.0333390748
2895,332046.298153757
2896,271153.296609493
2897,211607.183970787
2898,148813.457208561
2899,208715.296654028
2900,159952.255980546
2901,218524.009834338
2902,178326.5730832
2903,318870.272827889
2904,338928.81075994
2905,86546.4328264557
2906,192766.069843921
2907,115011.804648752
2908,128973.429981582
2909,154753.782107907
2910,76011.2492890711
2911,84817.9875573805
2912,153066.117296432
2913,85821.7831271957
2914,81664.3015324791
2915,89426.5144264129
2916,86925.4516504475
2917,164085.173638454
2918,122424.801516308
2919,224487.791881516
